typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,11622747.25,,11622747.25,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,7069172.372,,7069172.372,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4103251.25,,4103251.25,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,450323.628,,450323.628,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,39897465.45,,39897465.45,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,5387688.093,,5387688.093,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,15974256.54,,15974256.54,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4046636.759,,4046636.759,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,14488884.06,,14488884.06,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,20078720.2,,20078720.2,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,1495745.559,,1495745.559,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,17419582.34,,17419582.34,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,444.505,,444.505,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1162947.796,,1162947.796,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3431270.312,,3431270.312,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,226701.477,,226701.477,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3204568.835,,3204568.835,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,121222573.7,,121222573.7,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,11329618.67,,11329618.67,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,105851796.6,,105851796.6,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,135454.239,,135454.239,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,54,Man-made filaments; strip and the like of man-made textile materials,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3905704.155,,3905704.155,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,67075508.35,,67075508.35,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,3540704.896,,3540704.896,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,50015602.81,,50015602.81,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,26757.92,,26757.92,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,55,Man-made staple fibres,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,13492442.73,,13492442.73,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,74377616.87,,74377616.87,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2243891.483,,2243891.483,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,70827306.8,,70827306.8,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3835.628,,3835.628,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1302582.96,,1302582.96,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,57,Carpets and other textile floor coverings,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,66484361.64,,66484361.64,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,57,Carpets and other textile floor coverings,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,2077439.133,,2077439.133,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,57,Carpets and other textile floor coverings,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,58966793.12,,58966793.12,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,57,Carpets and other textile floor coverings,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,69487.102,,69487.102,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,57,Carpets and other textile floor coverings,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,5370642.288,,5370642.288,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,65733618.26,,65733618.26,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,10837389.16,,10837389.16,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,54278533.19,,54278533.19,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,33060.874,,33060.874,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,584635.038,,584635.038,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,58470014.19,,58470014.19,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,6304342.688,,6304342.688,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,51186301.75,,51186301.75,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,979369.758,,979369.758,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,84957271.66,,84957271.66,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,5084248.283,,5084248.283,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,76919827.98,,76919827.98,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,86684.941,,86684.941,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,60,Fabrics; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2866510.45,,2866510.45,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,2355045704,,2355045704,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,300137125.5,,300137125.5,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1785969494,,1785969494,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1811246.275,,1811246.275,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,61,Apparel and clothing accessories; knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,267127839,,267127839,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,2301234909,,2301234909,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,325854572.3,,325854572.3,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1577524807,,1577524807,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2284676.439,,2284676.439,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,62,Apparel and clothing accessories; not knitted or crocheted,2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,395570853.4,,395570853.4,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,804982970,,804982970,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,26742733.24,,26742733.24,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,659950688.3,,659950688.3,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,3200,Road,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,386259.489,,386259.489,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,156,CHN,China,H5,HS,TRUE,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,117903289,,117903289,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H5,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,312738.342,,312738.342,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H5,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,247484.99,,247484.99,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H5,HS,TRUE,50,Silk,2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,65253.352,,65253.352,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H5,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,5445187.73,,5445187.73,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H5,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,768778.693,,768778.693,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H5,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,2100,Sea,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,5044.167,,5044.167,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H5,HS,TRUE,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2,FALSE,C00,TOTAL CPC,0,9900,Other,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4671364.87,,4671364.87,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H5,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,403587.458,,403587.458,0,FALSE,TRUE
C,A,20170101,2017,52,2017,826,GBR,United Kingdom,M,Import,156,CHN,China,344,HKG,"China, Hong Kong SAR",H5,HS,TRUE,52,Cotton,2,FALSE,C00,TOTAL CPC,0,1000,Air,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,51942.678,,51942.678,0,FALSE,TRUE
